transaction_id,customer_id,amount,transaction_type,country,hour,is_fraud
TX_001557,CUST_0081,24103.2,card,NG,18,1
TX_001558,CUST_0087,509.48,card,PL,10,0
TX_001559,CUST_0080,1534.53,card,PL,16,0
TX_001560,CUST_0070,1066.91,card,UA,11,0
TX_001561,CUST_0072,439.14,card,UA,1,0
TX_001562,CUST_0025,897.26,wire,PL,5,0
TX_001563,CUST_0082,514.42,wire,PL,8,0
TX_001564,CUST_0089,40.91,cash,US,4,0
TX_001565,CUST_0012,674.62,wire,PL,19,0
TX_001566,CUST_0015,49.86,wire,PL,20,0
TX_001567,CUST_0059,450.8,wire,PL,8,0
TX_001568,CUST_0026,606.41,crypto,DE,22,0
TX_001569,CUST_0026,34.42,wire,DE,7,0
TX_001570,CUST_0047,131.2,wire,RU,19,0
TX_001571,CUST_0032,1236.52,wire,PL,7,0
TX_001572,CUST_0010,478.97,card,US,21,0
TX_001573,CUST_0016,141.37,wire,PL,20,0
TX_001574,CUST_0071,586.69,wire,GB,22,0
TX_001575,CUST_0017,454.13,wire,DE,5,0
TX_001576,CUST_0023,348.15,crypto,DE,2,0
TX_001577,CUST_0026,1868.76,wire,PL,4,0
TX_001578,CUST_0085,575.14,wire,PL,8,0
TX_001579,CUST_0086,235.35,card,DE,6,0
TX_001580,CUST_0007,804.9,cash,RU,3,0
TX_001581,CUST_0014,1079.6,card,PL,6,0
TX_001582,CUST_0079,66.89,cash,NG,4,0
TX_001583,CUST_0007,111.92,crypto,NG,10,0
TX_001584,CUST_0009,121.82,wire,DE,14,0
TX_001585,CUST_0048,587.55,card,NG,1,0
TX_001586,CUST_0072,461.96,wire,PL,12,0
TX_001587,CUST_0059,482.47,card,PL,21,0
TX_001588,CUST_0087,1413.19,wire,PL,15,0
TX_001589,CUST_0093,747.86,wire,DE,6,0
TX_001590,CUST_0082,68.45,cash,PL,7,0
TX_001591,CUST_0095,213.48,wire,NG,5,0
TX_001592,CUST_0094,285.81,crypto,PL,23,0
TX_001593,CUST_0039,252.06,wire,PL,6,0
TX_001594,CUST_0099,553.28,wire,GB,17,0
TX_001595,CUST_0018,1112.32,crypto,PL,21,0
TX_001596,CUST_0059,182.68,card,PL,21,0
TX_001597,CUST_0017,401.34,card,RU,19,0
TX_001598,CUST_0014,778.92,wire,PL,6,0
TX_001599,CUST_0031,269.11,card,PL,2,0
TX_001600,CUST_0024,92.03,card,PL,4,0
TX_001601,CUST_0099,322.13,card,DE,0,0
TX_001602,CUST_0060,28.4,wire,NG,14,0
TX_001603,CUST_0045,1426.97,cash,GB,2,0
TX_001604,CUST_0098,38.88,card,PL,7,0
TX_001605,CUST_0003,288.53,cash,PL,8,0
TX_001606,CUST_0037,377.38,card,DE,14,0
TX_001607,CUST_0043,2110.08,card,NG,9,0
TX_001608,CUST_0040,90.77,wire,PL,1,0
TX_001609,CUST_0090,60.76,wire,PL,19,0
TX_001610,CUST_0055,4.37,crypto,US,4,0
TX_001611,CUST_0087,84.55,wire,NG,18,0
TX_001612,CUST_0039,116.14,wire,PL,12,0
TX_001613,CUST_0015,497.91,wire,PL,10,0
TX_001614,CUST_0004,124.04,wire,PL,0,0
TX_001615,CUST_0093,10.37,cash,PL,21,0
TX_001616,CUST_0086,876.13,crypto,RU,14,0
TX_001617,CUST_0025,227.53,wire,UA,17,0
TX_001618,CUST_0013,218.24,wire,RU,15,0
TX_001619,CUST_0082,180.11,card,PL,8,0
TX_001620,CUST_0033,1851.96,card,PL,0,0
TX_001621,CUST_0016,93.23,cash,PL,10,0
TX_001622,CUST_0042,1142.56,card,PL,8,0
TX_001623,CUST_0066,749.85,wire,US,22,0
TX_001624,CUST_0055,39.78,card,PL,10,0
TX_001625,CUST_0099,2161.09,cash,PL,12,0
TX_001626,CUST_0042,158.29,card,PL,1,0
TX_001627,CUST_0034,51.89,card,DE,13,0
TX_001628,CUST_0030,883.97,wire,DE,5,0
TX_001629,CUST_0013,613.24,card,GB,7,0
TX_001630,CUST_0013,480.15,card,PL,17,0
TX_001631,CUST_0018,84.79,wire,US,15,0
TX_001632,CUST_0032,325.52,wire,PL,20,0
TX_001633,CUST_0096,758.33,wire,PL,11,0
TX_001634,CUST_0099,180.93,wire,GB,10,0
TX_001635,CUST_0039,186.76,wire,PL,5,0
TX_001636,CUST_0046,1.57,wire,RU,2,0
TX_001637,CUST_0029,95.73,card,PL,13,0
TX_001638,CUST_0062,1041.35,wire,DE,1,0
TX_001639,CUST_0093,291.47,wire,US,10,0
TX_001640,CUST_0062,2074.97,crypto,GB,21,0
TX_001641,CUST_0057,251.85,card,GB,2,0
TX_001642,CUST_0016,627.96,card,DE,17,0
TX_001643,CUST_0056,165.59,wire,PL,0,0
TX_001644,CUST_0010,226.13,card,UA,23,0
TX_001645,CUST_0030,105.81,wire,US,0,0
TX_001646,CUST_0025,213.14,crypto,PL,11,0
TX_001647,CUST_0084,396.19,wire,DE,14,0
TX_001648,CUST_0005,2400.16,card,GB,4,0
TX_001649,CUST_0065,545.62,wire,DE,5,0
TX_001650,CUST_0094,111.1,card,PL,15,0
TX_001651,CUST_0049,23.0,card,GB,11,0
TX_001652,CUST_0003,67.54,wire,PL,11,0
TX_001653,CUST_0045,413.4,wire,PL,2,0
TX_001654,CUST_0014,724.43,card,UA,22,0
TX_001655,CUST_0030,1410.21,cash,PL,1,0
TX_001656,CUST_0068,7.97,crypto,US,6,0
TX_001657,CUST_0018,369.87,wire,PL,1,0
TX_001658,CUST_0062,318.26,wire,PL,20,0
TX_001659,CUST_0037,533.64,cash,PL,6,0
TX_001660,CUST_0025,410.01,card,NG,10,0
TX_001661,CUST_0048,580.84,card,DE,10,0
TX_001662,CUST_0065,536.59,cash,PL,13,0
TX_001663,CUST_0053,62.22,crypto,PL,2,0
TX_001664,CUST_0079,804.01,card,PL,13,0
TX_001665,CUST_0073,65.76,wire,DE,10,0
TX_001666,CUST_0015,599.54,wire,PL,3,0
TX_001667,CUST_0049,269.05,card,DE,16,0
TX_001668,CUST_0088,360.62,wire,DE,15,0
TX_001669,CUST_0068,1168.06,wire,US,2,0
TX_001670,CUST_0012,1103.11,wire,UA,9,0
TX_001671,CUST_0059,851.48,wire,DE,20,0
TX_001672,CUST_0037,356.83,card,PL,14,0
TX_001673,CUST_0061,666.36,card,US,7,0
TX_001674,CUST_0043,359.64,wire,US,17,0
TX_001675,CUST_0070,1018.6,wire,PL,2,0
TX_001676,CUST_0039,257.73,cash,GB,6,0
TX_001677,CUST_0056,1757.22,wire,PL,9,0
TX_001678,CUST_0063,1346.5,card,PL,19,0
TX_001679,CUST_0046,676.63,cash,PL,8,0
TX_001680,CUST_0088,163.85,wire,GB,13,0
TX_001681,CUST_0011,70.58,card,DE,22,0
TX_001682,CUST_0062,964.49,cash,US,13,0
TX_001683,CUST_0077,90.34,wire,PL,10,0
TX_001684,CUST_0098,962.97,card,DE,0,0
TX_001685,CUST_0025,337.42,wire,PL,3,0
TX_001686,CUST_0071,260.91,wire,GB,5,0
TX_001687,CUST_0052,1167.51,crypto,PL,21,0
TX_001688,CUST_0004,462.98,crypto,PL,21,0
TX_001689,CUST_0059,429.74,card,PL,4,0
TX_001690,CUST_0072,409.09,wire,GB,2,0
TX_001691,CUST_0020,231.95,wire,DE,1,0
TX_001692,CUST_0093,770.06,card,DE,2,0
TX_001693,CUST_0063,145.71,wire,DE,8,0
TX_001694,CUST_0054,1397.58,card,NG,18,0
TX_001695,CUST_0074,1122.09,card,GB,18,0
TX_001696,CUST_0098,205.85,card,US,16,0
TX_001697,CUST_0057,653.67,card,PL,17,0
TX_001698,CUST_0090,425.75,wire,PL,10,0
TX_001699,CUST_0041,4119.599999999999,wire,NG,11,1
TX_001700,CUST_0003,2233.65,wire,DE,2,0
TX_001701,CUST_0006,12.78,card,PL,17,0
TX_001702,CUST_0005,145.61,card,DE,23,0
TX_001703,CUST_0005,367.06,card,GB,5,0
TX_001704,CUST_0054,369.02,card,PL,6,0
TX_001705,CUST_0047,444.5,cash,DE,0,0
TX_001706,CUST_0087,696.51,wire,GB,5,0
TX_001707,CUST_0049,488.39,wire,DE,17,0
TX_001708,CUST_0009,458.5,wire,PL,12,0
TX_001709,CUST_0099,27.5,card,NG,21,0
TX_001710,CUST_0020,236.23,wire,NG,18,0
TX_001711,CUST_0061,132.02,crypto,GB,6,0
TX_001712,CUST_0035,154.19,card,UA,18,0
TX_001713,CUST_0050,404.1,cash,PL,8,0
TX_001714,CUST_0082,111.26,cash,GB,2,0
TX_001715,CUST_0062,174.03,wire,PL,22,0
TX_001716,CUST_0017,135.3,wire,GB,11,0
TX_001717,CUST_0088,1483.12,card,GB,19,0
TX_001718,CUST_0003,1447.18,wire,RU,23,0
TX_001719,CUST_0032,470.73,wire,GB,17,0
TX_001720,CUST_0099,1291.96,card,US,7,0
TX_001721,CUST_0013,770.45,wire,PL,8,0
TX_001722,CUST_0089,445.74,card,UA,12,0
TX_001723,CUST_0073,3.23,card,PL,7,0
TX_001724,CUST_0068,740.34,wire,DE,21,0
TX_001725,CUST_0014,606.15,wire,PL,9,0
TX_001726,CUST_0098,477.59,wire,DE,16,0
TX_001727,CUST_0011,714.44,card,GB,6,0
TX_001728,CUST_0056,359.67,wire,NG,16,0
TX_001729,CUST_0067,608.84,crypto,PL,22,0
TX_001730,CUST_0092,1368.01,wire,DE,17,0
TX_001731,CUST_0029,235.65,wire,DE,23,0
TX_001732,CUST_0009,615.71,wire,NG,1,0
TX_001733,CUST_0067,322.83,wire,DE,2,0
TX_001734,CUST_0025,561.04,wire,UA,18,0
TX_001735,CUST_0098,719.62,card,GB,0,0
TX_001736,CUST_0076,23.26,card,PL,20,0
TX_001737,CUST_0042,520.08,wire,GB,20,0
TX_001738,CUST_0009,128.57,wire,GB,9,0
TX_001739,CUST_0079,554.38,card,GB,20,0
TX_001740,CUST_0040,315.87,card,PL,13,0
TX_001741,CUST_0025,742.62,wire,DE,12,0
TX_001742,CUST_0005,65.85,crypto,GB,8,0
TX_001743,CUST_0011,492.18,wire,PL,5,0
TX_001744,CUST_0059,3263.8,card,NG,5,1
TX_001745,CUST_0098,958.6,wire,PL,18,0
TX_001746,CUST_0088,1318.21,wire,PL,20,0
TX_001747,CUST_0079,2813.17,cash,DE,9,0
TX_001748,CUST_0038,794.84,wire,DE,22,0
TX_001749,CUST_0072,700.67,card,PL,2,0
TX_001750,CUST_0005,121.35,wire,DE,17,0
TX_001751,CUST_0048,204.74,card,DE,20,0
TX_001752,CUST_0090,313.38,crypto,UA,18,0
TX_001753,CUST_0018,742.24,wire,RU,4,0
TX_001754,CUST_0070,1232.35,crypto,DE,10,0
TX_001755,CUST_0037,104.83,card,DE,9,0
TX_001756,CUST_0060,1277.88,card,PL,16,0
TX_001757,CUST_0048,594.75,card,DE,3,0
TX_001758,CUST_0077,471.79,crypto,DE,20,0
TX_001759,CUST_0028,111.47,wire,DE,17,0
TX_001760,CUST_0069,28.56,wire,PL,17,0
TX_001761,CUST_0077,420.2,crypto,US,0,0
TX_001762,CUST_0081,527.08,card,PL,13,0
TX_001763,CUST_0040,118.36,wire,GB,7,0
TX_001764,CUST_0045,406.48,card,PL,1,0
TX_001765,CUST_0096,970.69,card,NG,18,0
TX_001766,CUST_0062,901.1,wire,DE,14,0
TX_001767,CUST_0093,1311.09,wire,DE,1,0
TX_001768,CUST_0058,227.76,card,PL,3,0
TX_001769,CUST_0067,191.4,wire,PL,0,0
TX_001770,CUST_0056,692.0,card,PL,18,0
TX_001771,CUST_0040,282.04,crypto,PL,20,0
TX_001772,CUST_0098,45.81,wire,UA,9,0
TX_001773,CUST_0040,166.2,wire,PL,0,0
TX_001774,CUST_0091,271.14,wire,US,19,0
TX_001775,CUST_0077,173.02,wire,PL,21,0
TX_001776,CUST_0033,201.89,card,GB,14,0
TX_001777,CUST_0006,173.91,wire,DE,3,0
TX_001778,CUST_0088,21.19,card,PL,6,0
TX_001779,CUST_0019,506.81,wire,DE,6,0
TX_001780,CUST_0080,454.77,wire,PL,21,0
TX_001781,CUST_0040,529.77,wire,PL,17,0
TX_001782,CUST_0092,106.79,wire,DE,12,0
TX_001783,CUST_0097,175.24,wire,UA,9,0
TX_001784,CUST_0059,483.29,wire,GB,23,0
TX_001785,CUST_0059,457.68,crypto,DE,7,0
TX_001786,CUST_0048,352.94,card,NG,9,0
TX_001787,CUST_0041,215.71,wire,GB,13,0
TX_001788,CUST_0013,1220.53,wire,GB,13,0
TX_001789,CUST_0045,207.58,wire,DE,19,0
TX_001790,CUST_0089,304.05,wire,PL,21,0
TX_001791,CUST_0053,566.78,wire,PL,10,0
TX_001792,CUST_0042,391.56,wire,RU,5,0
TX_001793,CUST_0100,213.0,wire,DE,20,0
TX_001794,CUST_0063,286.04,wire,PL,0,0
TX_001795,CUST_0027,791.11,wire,DE,18,0
TX_001796,CUST_0038,162.95,wire,PL,6,0
TX_001797,CUST_0060,76.72,card,US,23,0
TX_001798,CUST_0007,187.83,wire,PL,17,0
TX_001799,CUST_0005,947.01,wire,RU,2,0
TX_001800,CUST_0045,46.6,card,US,19,0
TX_001801,CUST_0058,2395.51,crypto,PL,10,0
TX_001802,CUST_0031,389.36,crypto,DE,4,0
TX_001803,CUST_0023,2094.74,card,US,18,0
TX_001804,CUST_0042,1398.41,wire,PL,20,0
TX_001805,CUST_0010,301.48,card,PL,23,0
TX_001806,CUST_0032,110.63,card,PL,23,0
TX_001807,CUST_0053,1801.8000000000002,wire,RU,1,1
TX_001808,CUST_0030,137.21,card,DE,21,0
TX_001809,CUST_0039,619.17,crypto,PL,3,0
TX_001810,CUST_0031,159.38,wire,DE,9,0
TX_001811,CUST_0082,208.84,wire,PL,1,0
TX_001812,CUST_0100,297.81,wire,GB,7,0
TX_001813,CUST_0002,1222.26,wire,PL,0,0
TX_001814,CUST_0078,104.99,wire,GB,5,0
TX_001815,CUST_0077,2.52,card,DE,10,0
TX_001816,CUST_0093,30.99,card,US,9,0
TX_001817,CUST_0012,1175.71,wire,DE,12,0
TX_001818,CUST_0039,521.38,crypto,RU,0,0
TX_001819,CUST_0066,159.44,wire,PL,1,0
TX_001820,CUST_0096,97.52,wire,US,2,0
TX_001821,CUST_0013,174.26,card,DE,8,0
TX_001822,CUST_0046,60.97,card,DE,4,0
TX_001823,CUST_0027,1419.65,card,DE,9,0
TX_001824,CUST_0017,766.72,crypto,GB,9,0
TX_001825,CUST_0095,310.31,card,UA,11,0
TX_001826,CUST_0098,1001.1,crypto,PL,17,0
TX_001827,CUST_0060,143.48,wire,UA,20,0
TX_001828,CUST_0064,631.37,card,RU,20,0
TX_001829,CUST_0088,969.43,cash,GB,0,0
TX_001830,CUST_0035,220.63,card,GB,2,0
TX_001831,CUST_0070,708.3,wire,RU,4,0
TX_001832,CUST_0083,174.83,card,PL,16,0
TX_001833,CUST_0030,177.52,card,US,7,0
TX_001834,CUST_0071,56.62,wire,DE,16,0
TX_001835,CUST_0074,289.96,cash,NG,8,0
TX_001836,CUST_0096,654.13,wire,PL,5,0
TX_001837,CUST_0098,1408.55,wire,PL,16,0
TX_001838,CUST_0063,462.91,cash,PL,7,0
TX_001839,CUST_0028,994.38,wire,RU,20,0
TX_001840,CUST_0060,864.38,wire,GB,6,0
TX_001841,CUST_0079,95.18,card,PL,6,0
TX_001842,CUST_0094,332.59,card,US,14,0
TX_001843,CUST_0037,62.17,wire,UA,6,0
TX_001844,CUST_0093,573.09,cash,US,21,0
TX_001845,CUST_0022,1496.86,card,PL,7,0
TX_001846,CUST_0068,73.72,card,GB,8,0
TX_001847,CUST_0020,661.91,card,PL,14,0
TX_001848,CUST_0096,500.16,card,US,1,0
TX_001849,CUST_0100,438.06,wire,PL,6,0
TX_001850,CUST_0068,247.25,wire,DE,14,0
TX_001851,CUST_0091,219.35,card,GB,17,0
TX_001852,CUST_0064,23.15,crypto,PL,21,0
TX_001853,CUST_0017,122.89,wire,PL,17,0
TX_001854,CUST_0012,7.65,card,UA,9,0
TX_001855,CUST_0022,435.44,crypto,DE,21,0
TX_001856,CUST_0017,55.94,wire,DE,17,0
TX_001857,CUST_0010,1031.86,wire,PL,0,0
TX_001858,CUST_0065,370.27,wire,PL,6,0
TX_001859,CUST_0022,601.47,card,DE,2,0
TX_001860,CUST_0090,264.54,wire,PL,13,0
TX_001861,CUST_0082,411.15,wire,GB,11,0
TX_001862,CUST_0050,1429.37,card,PL,13,0
TX_001863,CUST_0014,43.18,card,DE,3,0
TX_001864,CUST_0064,146.47,wire,PL,12,0
TX_001865,CUST_0047,757.04,wire,PL,15,0
TX_001866,CUST_0029,51.98,card,UA,15,0
TX_001867,CUST_0076,39.34,cash,RU,21,0
TX_001868,CUST_0036,224.35,crypto,PL,4,0
TX_001869,CUST_0099,48.35,card,PL,19,0
TX_001870,CUST_0052,439.83,wire,PL,5,0
TX_001871,CUST_0076,128.27,wire,US,5,0
TX_001872,CUST_0007,1130.23,wire,DE,17,0
TX_001873,CUST_0029,765.08,wire,PL,5,0
TX_001874,CUST_0011,601.5,card,DE,6,0
TX_001875,CUST_0033,479.79,wire,US,23,0
TX_001876,CUST_0006,995.59,wire,GB,23,0
TX_001877,CUST_0079,126.2,cash,GB,15,0
TX_001878,CUST_0032,1032.21,wire,PL,8,0
TX_001879,CUST_0051,779.12,wire,PL,12,0
TX_001880,CUST_0075,689.48,wire,PL,11,0
TX_001881,CUST_0058,411.92,card,US,18,0
TX_001882,CUST_0087,141.34,card,NG,22,0
TX_001883,CUST_0026,275.43,wire,DE,22,0
TX_001884,CUST_0098,788.9,card,PL,0,0
TX_001885,CUST_0046,16.15,card,DE,7,0
TX_001886,CUST_0098,761.75,crypto,PL,3,0
TX_001887,CUST_0029,137.26,cash,PL,20,0
TX_001888,CUST_0004,77.92,crypto,DE,21,0
TX_001889,CUST_0081,61.48,card,PL,18,0
TX_001890,CUST_0099,13.81,wire,PL,20,0
TX_001891,CUST_0013,370.73,wire,UA,4,0
TX_001892,CUST_0039,123.12,wire,PL,16,0
TX_001893,CUST_0015,2274.95,card,PL,2,0
TX_001894,CUST_0029,427.17,crypto,PL,18,0
TX_001895,CUST_0029,74.18,card,GB,0,0
TX_001896,CUST_0075,583.6,wire,US,22,0
TX_001897,CUST_0032,22802.800000000003,card,NG,0,1
TX_001898,CUST_0002,683.6,cash,DE,22,0
TX_001899,CUST_0047,39.76,card,PL,19,0
TX_001900,CUST_0078,1131.13,crypto,RU,8,0
TX_001901,CUST_0084,789.77,crypto,US,22,0
TX_001902,CUST_0022,86.17,cash,GB,4,0
TX_001903,CUST_0075,26.59,card,DE,6,0
TX_001904,CUST_0027,407.44,card,NG,5,0
TX_001905,CUST_0067,84.82,wire,NG,16,0
TX_001906,CUST_0081,899.67,wire,GB,21,0
TX_001907,CUST_0056,221.84,card,DE,16,0
TX_001908,CUST_0092,1220.31,wire,PL,12,0
TX_001909,CUST_0093,417.0,cash,PL,11,0
TX_001910,CUST_0021,100.86,wire,PL,3,0
TX_001911,CUST_0047,75.18,crypto,PL,7,0
TX_001912,CUST_0080,429.57,wire,US,4,0
TX_001913,CUST_0059,717.5,wire,RU,4,0
TX_001914,CUST_0084,760.5,cash,GB,12,0
TX_001915,CUST_0006,161.31,wire,PL,10,0
TX_001916,CUST_0019,114.23,wire,PL,7,0
TX_001917,CUST_0057,8.45,wire,US,7,0
TX_001918,CUST_0069,568.47,card,PL,0,0
TX_001919,CUST_0003,39.83,wire,PL,12,0
TX_001920,CUST_0001,273.02,card,NG,4,0
TX_001921,CUST_0058,460.25,card,US,20,0
TX_001922,CUST_0038,1383.18,card,DE,7,0
TX_001923,CUST_0015,186.84,card,GB,16,0
TX_001924,CUST_0034,143.69,card,UA,22,0
TX_001925,CUST_0061,530.89,wire,US,22,0
TX_001926,CUST_0035,482.79,crypto,GB,12,0
TX_001927,CUST_0064,201.82,wire,PL,8,0
TX_001928,CUST_0025,1316.25,card,RU,1,0
TX_001929,CUST_0024,931.72,wire,PL,18,0
TX_001930,CUST_0012,126.79,crypto,PL,19,0
TX_001931,CUST_0018,136.65,wire,GB,16,0
TX_001932,CUST_0015,359.03,wire,DE,6,0
TX_001933,CUST_0080,742.66,card,US,2,0
TX_001934,CUST_0027,22.52,card,GB,18,0
TX_001935,CUST_0072,591.0,wire,GB,18,0
TX_001936,CUST_0060,522.4,card,GB,23,0
TX_001937,CUST_0046,131.64,card,DE,8,0
TX_001938,CUST_0089,571.84,cash,PL,9,0
TX_001939,CUST_0017,1408.23,card,PL,13,0
TX_001940,CUST_0093,23.96,wire,DE,17,0
TX_001941,CUST_0053,192.58,wire,PL,14,0
TX_001942,CUST_0008,288.28,crypto,DE,0,0
TX_001943,CUST_0079,1147.61,crypto,UA,5,0
TX_001944,CUST_0027,1638.54,wire,NG,14,0
TX_001945,CUST_0046,293.6,wire,US,5,0
TX_001946,CUST_0050,693.2,card,RU,17,0
TX_001947,CUST_0071,379.28,wire,PL,0,0
TX_001948,CUST_0003,385.86,wire,PL,23,0
TX_001949,CUST_0093,162.93,wire,PL,2,0
TX_001950,CUST_0064,122.28,wire,US,16,0
TX_001951,CUST_0044,169.84,wire,PL,15,0
TX_001952,CUST_0053,406.33,card,US,7,0
TX_001953,CUST_0024,14.79,wire,DE,16,0
TX_001954,CUST_0060,1188.92,wire,PL,7,0
TX_001955,CUST_0003,84.97,wire,PL,16,0
TX_001956,CUST_0020,124.29,wire,DE,8,0
TX_001957,CUST_0046,365.19,wire,DE,11,0
TX_001958,CUST_0015,619.14,wire,US,18,0
TX_001959,CUST_0025,50.31,card,US,3,0
TX_001960,CUST_0094,191.14,wire,DE,20,0
TX_001961,CUST_0078,1731.66,wire,GB,21,0
TX_001962,CUST_0071,152.14,wire,DE,10,0
TX_001963,CUST_0017,187.75,card,NG,3,0
TX_001964,CUST_0084,905.47,crypto,PL,13,0
TX_001965,CUST_0100,25.76,wire,US,13,0
TX_001966,CUST_0009,312.38,cash,PL,5,0
TX_001967,CUST_0038,238.71,wire,PL,16,0
TX_001968,CUST_0048,190.33,crypto,PL,1,0
TX_001969,CUST_0060,168.23,wire,DE,7,0
TX_001970,CUST_0063,47.91,card,PL,3,0
TX_001971,CUST_0086,189.04,card,PL,9,0
TX_001972,CUST_0002,22.0,wire,NG,6,0
TX_001973,CUST_0088,759.26,crypto,GB,3,0
TX_001974,CUST_0072,253.94,card,US,15,0
TX_001975,CUST_0011,293.41,wire,US,13,0
TX_001976,CUST_0064,1120.25,wire,NG,15,0
TX_001977,CUST_0077,536.55,wire,DE,8,0
TX_001978,CUST_0081,4.05,crypto,PL,3,0
TX_001979,CUST_0072,1433.89,card,GB,23,0
TX_001980,CUST_0021,135.34,wire,US,5,0
TX_001981,CUST_0018,56.93,card,DE,0,0
TX_001982,CUST_0094,730.79,crypto,DE,6,0
TX_001983,CUST_0064,347.05,card,DE,0,0
TX_001984,CUST_0082,284.38,card,GB,18,0
TX_001985,CUST_0095,143.51,card,PL,7,0
TX_001986,CUST_0038,396.45,wire,NG,2,0
TX_001987,CUST_0032,160.37,wire,GB,0,0
TX_001988,CUST_0011,1159.27,crypto,RU,0,0
TX_001989,CUST_0045,121.17,wire,DE,6,0
TX_001990,CUST_0089,1078.62,cash,PL,20,0
TX_001991,CUST_0033,409.82,wire,PL,12,0
TX_001992,CUST_0041,881.55,wire,PL,0,0
TX_001993,CUST_0008,623.87,cash,US,15,0
TX_001994,CUST_0011,596.51,card,DE,21,0
TX_001995,CUST_0086,196.04,wire,PL,21,0
TX_001996,CUST_0051,133.22,card,PL,13,0
TX_001997,CUST_0088,118.42,card,GB,3,0
TX_001998,CUST_0041,973.13,card,PL,22,0
TX_001999,CUST_0017,858.59,wire,GB,22,0
TX_002000,CUST_0076,290.42,crypto,PL,11,0
TX_002001,CUST_0046,71.01,crypto,DE,11,0
TX_002002,CUST_0032,240.84,wire,PL,16,0
TX_002003,CUST_0079,482.93,crypto,DE,20,0
TX_002004,CUST_0080,302.94,crypto,RU,14,0
TX_002005,CUST_0054,757.49,card,PL,9,0
TX_002006,CUST_0086,3020.92,card,DE,2,0
TX_002007,CUST_0092,106.06,wire,RU,22,0
TX_002008,CUST_0020,6155.4,wire,RU,19,1
TX_002009,CUST_0033,281.92,card,US,19,0
TX_002010,CUST_0074,181.56,crypto,PL,11,0
TX_002011,CUST_0040,110.38,card,DE,0,0
TX_002012,CUST_0032,33.97,card,NG,0,0
TX_002013,CUST_0097,1090.71,wire,GB,9,0
TX_002014,CUST_0002,272.23,wire,NG,17,0
TX_002015,CUST_0097,343.48,wire,PL,14,0
TX_002016,CUST_0033,1244.11,wire,US,1,0
TX_002017,CUST_0077,748.7,card,RU,16,0
TX_002018,CUST_0030,69.92,wire,PL,7,0
TX_002019,CUST_0033,416.69,card,GB,21,0
TX_002020,CUST_0077,291.92,wire,UA,21,0
TX_002021,CUST_0026,797.79,card,PL,8,0
TX_002022,CUST_0022,644.1,card,PL,20,0
TX_002023,CUST_0066,586.25,wire,GB,19,0
TX_002024,CUST_0038,208.17,wire,PL,10,0
TX_002025,CUST_0090,817.28,wire,PL,5,0
TX_002026,CUST_0046,26.91,crypto,DE,23,0
TX_002027,CUST_0015,86.95,wire,PL,13,0
TX_002028,CUST_0098,204.45,card,GB,0,0
TX_002029,CUST_0044,39.96,cash,DE,6,0
TX_002030,CUST_0049,133.94,card,DE,23,0
TX_002031,CUST_0075,886.42,wire,GB,8,0
TX_002032,CUST_0061,1480.68,cash,DE,10,0
TX_002033,CUST_0067,181.64,wire,PL,23,0
TX_002034,CUST_0006,153.61,wire,US,22,0
TX_002035,CUST_0009,164.18,crypto,DE,15,0
TX_002036,CUST_0006,162.67,card,PL,18,0
TX_002037,CUST_0073,18.3,wire,US,1,0
TX_002038,CUST_0095,1308.08,wire,GB,14,0
TX_002039,CUST_0032,120.21,wire,US,2,0
TX_002040,CUST_0041,272.37,card,NG,3,0
TX_002041,CUST_0076,4.87,wire,US,19,0
TX_002042,CUST_0008,975.81,cash,US,21,0
TX_002043,CUST_0072,656.81,cash,GB,6,0
TX_002044,CUST_0050,1466.44,crypto,PL,11,0
TX_002045,CUST_0092,760.75,wire,PL,3,0
TX_002046,CUST_0062,188.22,card,US,9,0
TX_002047,CUST_0084,142.43,cash,DE,5,0
TX_002048,CUST_0062,598.19,crypto,PL,21,0
TX_002049,CUST_0007,226.37,wire,PL,13,0
TX_002050,CUST_0075,417.6,wire,PL,2,0
TX_002051,CUST_0084,62.800000000000004,wire,RU,16,1
TX_002052,CUST_0080,31.94,card,GB,10,0
TX_002053,CUST_0004,383.25,card,GB,9,0
TX_002054,CUST_0006,417.44,crypto,US,20,0
TX_002055,CUST_0058,696.06,wire,GB,9,0
TX_002056,CUST_0022,70.76,wire,DE,9,0
TX_002057,CUST_0026,359.93,wire,PL,2,0
TX_002058,CUST_0003,108.11,wire,PL,23,0
TX_002059,CUST_0041,48.91,wire,RU,14,0
TX_002060,CUST_0060,5284.8,card,NG,16,1
TX_002061,CUST_0014,89.17,card,DE,17,0
TX_002062,CUST_0075,125.37,card,UA,18,0
TX_002063,CUST_0082,191.04,wire,DE,18,0
TX_002064,CUST_0012,150.14,wire,NG,11,0
TX_002065,CUST_0087,45.83,wire,RU,23,0
TX_002066,CUST_0012,47.11,crypto,PL,4,0
TX_002067,CUST_0013,107.37,wire,DE,23,0
TX_002068,CUST_0025,25.94,crypto,UA,15,0
TX_002069,CUST_0045,492.36,wire,PL,14,0
TX_002070,CUST_0019,169.37,crypto,PL,14,0
TX_002071,CUST_0055,3281.6000000000004,crypto,RU,5,1
TX_002072,CUST_0100,201.73,wire,GB,11,0
TX_002073,CUST_0045,543.53,card,DE,1,0
TX_002074,CUST_0008,1022.55,wire,GB,19,0
TX_002075,CUST_0093,711.66,crypto,GB,8,0
